Close,shift,returns,SMA,Lower,Upper,distance,position,strategy,trades
2779.76,0.9982260207562755,-0.001775554608288094,2801.6580000000004,2747.157369342528,2856.1586306574727,-21.89800000000014,1.0,-0.001775554608288094,0.0
2775.6,0.9985034679252884,-0.0014976529973075438,2798.6050000000005,2749.2788329918367,2847.9311670081643,-23.005000000000564,1.0,-0.0014976529973075438,0.0
2745.73,0.9892383628764952,-0.010819962367806229,2795.6493333333337,2744.602137339395,2846.6965293272724,-49.919333333333725,1.0,-0.010819962367806229,0.0
2753.03,1.0026586736496306,0.0026551456286969975,2793.5690000000004,2740.8013622297253,2846.3366377702755,-40.539000000000215,1.0,0.0026551456286969975,0.0
2744.73,0.9969851400093714,-0.0030194138361177257,2791.5476666666664,2736.0741790735833,2847.0211542597494,-46.817666666666355,1.0,-0.0030194138361177257,0.0
2709.8,0.9872737937793518,-0.012807878037835969,2787.925666666667,2725.918634210536,2849.932699122798,-78.1256666666668,1.0,-0.012807878037835969,0.0
2707.88,0.9992914606244003,-0.0007087905082549814,2784.909666666667,2716.52851550631,2853.2908178270236,-77.0296666666668,1.0,-0.0007087905082549814,0.0
2706.05,0.9993241945728762,-0.0006760338865466302,2781.7543333333333,2707.875232712805,2855.6334339538616,-75.70433333333312,1.0,-0.0006760338865466302,0.0
2731.61,1.0094455017460875,0.009401171920809347,2777.6453333333334,2706.95225651617,2848.3384101504967,-46.035333333333256,1.0,0.009401171920809347,0.0
2737.7,1.0022294544243138,0.002226972878443238,2774.761,2704.8764916580285,2844.6455083419714,-37.06100000000015,1.0,0.002226972878443238,0.0
2724.87,0.9953135843956606,-0.00469743127944313,2771.1710000000003,2702.5204997683127,2839.821500231688,-46.301000000000386,1.0,-0.00469743127944313,0.0
2706.53,0.9932694036779738,-0.006753348935356682,2766.9573333333333,2698.4774233807184,2835.437243285948,-60.42733333333308,1.0,-0.006753348935356682,0.0
2704.1,0.9991021714150591,-0.0008982318744328453,2763.011333333334,2694.1286130672465,2831.894053599421,-58.911333333333914,1.0,-0.0008982318744328453,0.0
2681.05,0.9914759069561038,-0.00856063090794097,2758.7636666666663,2685.883044677,2831.6442886563327,-77.71366666666609,1.0,-0.00856063090794097,0.0
2640.0,0.9846888345983849,-0.015429591679246141,2753.066333333333,2670.9228685091334,2835.209798157533,-113.0663333333332,1.0,-0.015429591679246141,0.0
2643.85,1.0014583333333333,0.0014572709979784038,2748.1440000000002,2658.207339591087,2838.0806604089134,-104.29400000000032,1.0,0.0014572709979784038,0.0
2664.76,1.0079089207027632,0.00787780912111586,2744.192666666667,2650.317528033884,2838.0678052994494,-79.43266666666659,1.0,0.00787780912111586,0.0
2642.33,0.9915827316531319,-0.008452893602496073,2740.8346666666666,2639.8550616609177,2841.8142716724155,-98.50466666666671,1.0,-0.008452893602496073,0.0
2638.7,0.9986262124715686,-0.0013747320396556597,2737.1603333333333,2629.592668344012,2844.7279983226545,-98.46033333333344,1.0,-0.0013747320396556597,0.0
2632.9,0.9978019479289045,-0.0022004713333087615,2732.5420000000004,2619.3178498528605,2845.7661501471403,-99.64200000000028,1.0,-0.0022004713333087615,0.0
2670.71,1.0143605909833264,0.014258454363476903,2728.577333333333,2615.2981850639635,2841.856481602703,-57.867333333333136,1.0,0.014258454363476903,0.0
2635.96,0.9869884787191421,-0.013096912647037,2723.349,2607.8797801754663,2838.818219824534,-87.38900000000012,1.0,-0.013096912647037,0.0
2616.1,0.992465743031002,-0.00756278285425818,2717.096,2599.3353182413352,2834.8566817586648,-100.9960000000001,1.0,-0.00756278285425818,0.0
2610.3,0.9977829593669968,-0.002219501906088592,2711.2896666666666,2590.150265122717,2832.429068210616,-100.98966666666638,1.0,-0.002219501906088592,0.0
2582.61,0.9893920239052982,-0.010664641768124315,2704.2973333333334,2578.403013346105,2830.1916533205617,-121.6873333333333,1.0,-0.010664641768124315,0.0
2596.26,1.0052853508659845,0.0052714324201361485,2697.7093333333332,2570.5388646368056,2824.879802029861,-101.44933333333302,1.0,0.0052714324201361485,0.0
2596.64,1.0001463643856932,0.00014635367547150496,2691.0603333333333,2564.321165016133,2817.799501650534,-94.42033333333347,1.0,0.00014635367547150496,0.0
2584.96,0.9955018793517777,-0.004508267632578452,2684.1366666666663,2557.6727897108303,2810.6005436225023,-99.17666666666628,1.0,-0.004508267632578452,0.0
2574.41,0.99591869893538,-0.004089652304170311,2677.4543333333336,2549.6527388602094,2805.2559278064577,-103.04433333333373,1.0,-0.004089652304170311,0.0
2549.69,0.9903977998842454,-0.009648598495866736,2669.6206666666667,2540.2203806857556,2799.020952647578,-119.93066666666664,1.0,-0.009648598495866736,0.0
2531.94,0.993038369370394,-0.006985975834124808,2661.36,2529.437723300262,2793.2822766997383,-129.42000000000007,1.0,-0.006985975834124808,0.0
2447.89,0.9668041106819276,-0.03375937831872899,2650.436333333333,2504.165847048001,2796.706819618665,-202.54633333333322,1.0,-0.03375937831872899,0.0
2510.03,1.0253851275996881,0.025068276263535378,2642.5796666666665,2492.2258819951667,2792.9334513381664,-132.54966666666633,1.0,0.025068276263535378,0.0
